"month_id","month_date","year","month","expected_days","observed_days","observed_tmin","observed_tmax","tmin_completeness","tmax_completeness","mean_temp","mean_tmin","mean_tmax","relative_humidity","absolute_humidity","rainfall","dew_point","hot_nights","cold_days","very_hot_days","extremely_hot_days","longest_hot_night_run","longest_very_hot_run","longest_cold_run","max_hot_night_spell_touching","max_very_hot_spell_touching","max_cold_spell_touching","days_in_hot_night_spell_ge3","days_in_hot_night_spell_ge5","days_in_very_hot_spell_ge2","days_in_very_hot_spell_ge5","days_in_2d3n_window","month_has_2d3n_window","station","time_index","lag1_mean_temp","lag1_mean_tmin","lag1_mean_tmax","hw_month_mean_temp_ge_p90","hw_month_mean_temp_ge_p95","hw_month_mean_temp_ge_p975","cold_month_mean_temp_le_p05","hw_month_has_vhd_spell_ge3","hw_month_has_hn_spell_ge3","hw_p90_threshold_c","hw_p95_threshold_c","hw_p975_threshold_c","cold_p05_threshold_c","exposure_build_notes","NO2","O3","PM25","PM10","data_status","pollution_data_status","covid_phase","chinese_new_year_month","public_holiday_days","flu_indicator","flu_data_status","temp_variability_mean_range","temp_variability_sd_tmean"
"2021-02","2021-02-01",2021,2,28,28,28,28,1,1,19.7535714285714,17.4857142857143,23.4571428571429,75.4642857142857,12.881902652393,62.1,15.0964285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HKO",98,16.2096774193548,13.841935483871,19.3161290322581,0,0,0,0,0,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",40,62.6,17.6666666666667,29.6666666666667,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","early_covid",1,3,1e-04,"CHP_FLU_EXPRESS_MONTHLY",5.97142857142857,1.29371189844976
"2021-03","2021-03-01",2021,3,31,31,31,31,1,1,21.9935483870968,20.2258064516129,24.8225806451613,78.7741935483871,15.4300504542522,3.5,18.0096774193548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HKO",99,19.7535714285714,17.4857142857143,23.4571428571429,0,0,0,0,0,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",36.1333333333333,57.8666666666667,17.3333333333333,31.6,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","early_covid",0,0,0.000125,"CHP_FLU_EXPRESS_MONTHLY",4.59677419354839,2.40484725556129
"2021-04","2021-04-01",2021,4,30,30,30,30,1,1,24.1366666666667,22.3833333333333,27,78.7666666666667,17.3172064744553,32.5,20.0766666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HKO",100,21.9935483870968,20.2258064516129,24.8225806451613,0,0,0,0,0,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",32.2,76.6,15.9333333333333,31.8,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","early_covid",0,2,0.000125,"CHP_FLU_EXPRESS_MONTHLY",4.61666666666667,1.58538221940616
"2021-05","2021-05-01",2021,5,31,31,31,31,1,1,28.9870967741935,27.0290322580645,32.1258064516129,78.1935483870968,22.4965820626003,65,24.7,14,0,12,1,6,5,0,6,5,0,13,6,12,5,21,1,"HKO",101,24.1366666666667,22.3833333333333,27,0,0,0,0,1,1,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",26.8666666666667,42.1333333333333,9.13333333333333,15.8,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","early_covid",0,2,0,"CHP_FLU_EXPRESS_MONTHLY",5.09677419354839,1.84078641445875
"2021-06","2021-06-01",2021,6,30,30,30,30,1,1,28.76,26.8566666666667,31.1833333333333,82.3,23.3249700001232,628,25.3733333333333,8,0,4,0,4,1,0,7,1,0,6,2,0,0,7,1,"HKO",102,28.9870967741935,27.0290322580645,32.1258064516129,0,0,0,0,0,1,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",29.6666666666667,44.8666666666667,9.73333333333333,18.3333333333333,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","early_covid",0,1,0,"CHP_FLU_EXPRESS_MONTHLY",4.32666666666667,1.39792950342702
"2021-07","2021-07-01",2021,7,31,31,31,31,1,1,29.7,27.7032258064516,32.6290322580645,80.1290322580645,23.866306511253,379.5,25.8032258064516,18,0,17,3,9,7,0,9,7,0,18,14,16,13,26,1,"HKO",103,28.76,26.8566666666667,31.1833333333333,1,1,0,0,1,1,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",28.6666666666667,41.9333333333333,8.93333333333333,15.5333333333333,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","early_covid",0,1,2e-04,"CHP_FLU_EXPRESS_MONTHLY",4.9258064516129,1.38275088139549
"2021-08","2021-08-01",2021,8,31,31,31,31,1,1,28.758064516129,26.841935483871,31.3870967741935,82.6451612903226,23.424011516322,350.5,25.4,6,0,5,0,3,2,0,3,2,0,3,0,2,0,8,1,"HKO",104,29.7,27.7032258064516,32.6290322580645,0,0,0,0,0,1,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",31.9333333333333,31.2,8.8,14.6,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","early_covid",0,0,0,"CHP_FLU_EXPRESS_MONTHLY",4.54516129032258,1.06231639779882
"2021-09","2021-09-01",2021,9,30,30,30,30,1,1,29.7466666666667,27.83,32.7866666666667,78.1333333333333,23.3752135408134,129.6,25.4333333333333,11,0,15,0,4,7,0,4,7,0,9,0,13,7,13,1,"HKO",105,28.758064516129,26.841935483871,31.3870967741935,1,1,0,0,1,1,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",33.4666666666667,52.8,12.0666666666667,20.0666666666667,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","early_covid",0,0,0.000175,"CHP_FLU_EXPRESS_MONTHLY",4.95666666666667,0.677588692926328
"2021-10","2021-10-01",2021,10,31,31,31,31,1,1,26.0225806451613,24.0612903225806,28.5193548387097,76.2903225806452,18.7842256136269,631.1,21.4129032258065,4,0,1,0,2,1,0,3,1,0,2,0,0,0,0,0,"HKO",106,29.7466666666667,27.83,32.7866666666667,0,0,0,0,0,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",28.4,64.2,14.1333333333333,24.7333333333333,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","early_covid",0,2,0.00394,"CHP_FLU_EXPRESS_MONTHLY",4.45806451612903,2.72613397536014
"2021-11","2021-11-01",2021,11,30,30,30,30,1,1,22.4,20.33,25.43,67.3333333333333,13.646192841385,5.8,15.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HKO",107,26.0225806451613,24.0612903225806,28.5193548387097,0,0,0,0,0,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",43.7333333333333,68.8,18.9333333333333,34,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","early_covid",0,0,0.004825,"CHP_FLU_EXPRESS_MONTHLY",5.1,2.36919890432945
"2021-12","2021-12-01",2021,12,31,31,31,31,1,1,18.8838709677419,16.7967741935484,21.3645161290323,68.4838709677419,11.1985501923897,19.5,12.5741935483871,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,"HKO",108,22.4,20.33,25.43,0,0,0,0,0,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",45.4666666666667,59.0666666666667,23.8,39.1333333333333,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","early_covid",0,2,0.001325,"CHP_FLU_EXPRESS_MONTHLY",4.56774193548387,2.24084757390197
"2022-01","2022-01-01",2022,1,31,31,31,31,1,1,18.0096774193548,16.4741935483871,20.1677419354839,78,12.054913609607,4.1,14.0096774193548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HKO",109,18.8838709677419,16.7967741935484,21.3645161290323,0,0,0,0,0,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",40.2,57.6666666666667,23.3333333333333,34.1333333333333,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","fifth_wave",0,1,0.00014,"CHP_FLU_EXPRESS_MONTHLY",3.69354838709677,1.33400520706372
"2022-02","2022-02-01",2022,2,28,28,28,28,1,1,15.2392857142857,13.4285714285714,17.675,80.75,10.5426925783782,168.5,11.85,0,8,0,0,0,0,6,0,0,6,0,0,0,0,0,0,"HKO",110,18.0096774193548,16.4741935483871,20.1677419354839,0,0,0,1,0,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",30.4666666666667,49.2,12.9333333333333,19.3333333333333,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","fifth_wave",1,3,0,"CHP_FLU_EXPRESS_MONTHLY",4.24642857142857,2.77039097196878
"2022-03","2022-03-01",2022,3,31,31,31,31,1,1,21.4935483870968,19.1838709677419,25.041935483871,78.9354838709677,15.0306138522315,92.7,17.4387096774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HKO",111,15.2392857142857,13.4285714285714,17.675,0,0,0,0,0,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",34.4666666666667,62.4,15.7333333333333,25.3333333333333,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","fifth_wave",0,0,0,"CHP_FLU_EXPRESS_MONTHLY",5.85806451612903,2.35710775936259
"2022-04","2022-04-01",2022,4,30,30,30,30,1,1,23.7066666666667,21.5133333333333,27.1433333333333,73.3666666666667,16.0494790368985,3.5,18.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HKO",112,21.4935483870968,19.1838709677419,25.041935483871,0,0,0,0,0,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",30.8666666666667,65.8666666666667,13.8666666666667,25.2,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","fifth_wave",0,2,0,"CHP_FLU_EXPRESS_MONTHLY",5.63,3.26369088011097
"2022-05","2022-05-01",2022,5,31,31,31,31,1,1,25.0290322580645,23.2935483870968,27.6935483870968,80.6451612903226,18.7443782130859,436.5,21.2806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HKO",113,23.7066666666667,21.5133333333333,27.1433333333333,0,0,0,0,0,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",28.5333333333333,63.1333333333333,10.2,17.5333333333333,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","late_2022",0,2,0.00076,"CHP_FLU_EXPRESS_MONTHLY",4.4,2.48719300261521
"2022-06","2022-06-01",2022,6,30,30,30,30,1,1,28.6466666666667,26.8433333333333,31.0133333333333,81.3,22.8580717785353,349.2,25.0066666666667,10,0,6,0,3,4,0,3,4,0,3,0,6,0,0,0,"HKO",114,25.0290322580645,23.2935483870968,27.6935483870968,0,0,0,0,1,1,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",25.7333333333333,29.0666666666667,6.33333333333333,12.8,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","late_2022",0,1,0.00335,"CHP_FLU_EXPRESS_MONTHLY",4.17,1.34002916420485
"2022-07","2022-07-01",2022,7,31,31,31,31,1,1,30.2741935483871,28.3516129032258,33.3193548387097,76.9354838709677,23.6548329228994,158.5,25.6258064516129,25,0,21,10,21,11,0,21,11,0,22,21,21,20,27,1,"HKO",115,28.6466666666667,26.8433333333333,31.0133333333333,1,1,1,0,1,1,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",25.8666666666667,42.4,8.86666666666667,15.8,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","late_2022",0,1,0.00106,"CHP_FLU_EXPRESS_MONTHLY",4.96774193548387,1.25298782700538
"2022-08","2022-08-01",2022,8,31,31,31,31,1,1,28.841935483871,26.758064516129,31.9451612903226,82.3225806451613,23.3946714011974,614.8,25.4161290322581,8,0,10,2,2,3,0,3,3,0,2,0,10,0,9,1,"HKO",116,30.2741935483871,28.3516129032258,33.3193548387097,0,0,0,0,1,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",27.4666666666667,40.4666666666667,7.93333333333333,14.4,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","late_2022",0,0,0.0013,"CHP_FLU_EXPRESS_MONTHLY",5.18709677419355,1.49103413632919
"2022-09","2022-09-01",2022,9,30,30,30,30,1,1,29.5533333333333,27.31,32.6566666666667,68.6333333333333,20.1969244003399,171.2,22.8333333333333,9,0,13,3,6,7,0,6,7,0,6,6,11,7,11,1,"HKO",117,28.841935483871,26.758064516129,31.9451612903226,1,0,0,0,1,1,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",35.2666666666667,105.333333333333,22.3333333333333,36,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","late_2022",0,0,0.00015,"CHP_FLU_EXPRESS_MONTHLY",5.34666666666667,1.26101582842573
"2022-10","2022-10-01",2022,10,31,31,31,31,1,1,26.1870967741935,23.8935483870968,29.5064516129032,64.6451612903226,16.1247246165299,49.9,18.6645161290323,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,"HKO",118,29.5533333333333,27.31,32.6566666666667,0,0,0,0,0,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",28.5333333333333,85.0666666666667,15,30.1333333333333,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","late_2022",0,2,0.00368,"CHP_FLU_EXPRESS_MONTHLY",5.61290322580645,2.09391848543727
"2022-11","2022-11-01",2022,11,30,30,30,30,1,1,23.4,21.95,25.3533333333333,82.6666666666667,17.3994744956447,130.8,20.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HKO",119,26.1870967741935,23.8935483870968,29.5064516129032,0,0,0,0,0,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",30.2,56.9333333333333,12.8,20.4,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","late_2022",0,0,0.008525,"CHP_FLU_EXPRESS_MONTHLY",3.40333333333333,1.44818554726608
"2022-12","2022-12-01",2022,12,31,31,31,31,1,1,16.6129032258065,14.4225806451613,19.0129032258065,64,9.13607258055412,25.7,9.31612903225806,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,0,"HKO",120,23.4,21.95,25.3533333333333,0,0,0,0,0,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",39.2,46.4,18.8,30.3333333333333,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","late_2022",0,2,0.005075,"CHP_FLU_EXPRESS_MONTHLY",4.59032258064516,2.10408205408501
"2023-01","2023-01-01",2023,1,31,31,31,31,1,1,17.0258064516129,14.8677419354839,19.4322580645161,67.2903225806452,10.094850156379,18.2,10.4193548387097,0,8,0,0,0,0,3,0,0,3,0,0,0,0,0,0,"HKO",121,16.6129032258065,14.4225806451613,19.0129032258065,0,0,0,0,0,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",33.6,51.6666666666667,20.7333333333333,32.8,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","post_reopening",1,3,0.0089,"CHP_FLU_EXPRESS_MONTHLY",4.56451612903226,2.64347848385866
"2023-02","2023-02-01",2023,2,28,28,28,28,1,1,18.85,16.7678571428571,22.0285714285714,73.1785714285714,11.9538969358947,1.6,13.7321428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HKO",122,17.0258064516129,14.8677419354839,19.4322580645161,0,0,0,0,0,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",34.6666666666667,68.4666666666667,17.8,30.2,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","post_reopening",0,0,0.008475,"CHP_FLU_EXPRESS_MONTHLY",5.26071428571429,1.74684901507872
"2023-03","2023-03-01",2023,3,31,31,31,31,1,1,21.2709677419355,19.4258064516129,24.1903225806452,75.8709677419355,14.2527067195074,70.3,16.541935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HKO",123,18.85,16.7678571428571,22.0285714285714,0,0,0,0,0,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",36.8666666666667,74.9333333333333,18.6666666666667,32.7333333333333,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","post_reopening",0,0,0.054425,"CHP_FLU_EXPRESS_MONTHLY",4.76451612903226,1.85852872785385
"2023-04","2023-04-01",2023,4,30,30,30,30,1,1,23.6133333333333,21.74,25.95,82.2666666666667,17.5755421663673,77.5,20.2733333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HKO",124,21.2709677419355,19.4258064516129,24.1903225806452,0,0,0,0,0,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",31.7333333333333,69.7333333333333,16.2,28.8,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","post_reopening",0,2,0.14942,"CHP_FLU_EXPRESS_MONTHLY",4.21,2.02633239832604
"2023-05","2023-05-01",2023,5,31,31,31,31,1,1,26.6258064516129,24.8548387096774,29.2032258064516,81.5161290322581,20.6731310955444,182.8,23.0935483870968,5,0,3,0,3,2,0,3,2,0,3,0,2,0,3,1,"HKO",125,23.6133333333333,21.74,25.95,0,0,0,0,0,1,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",30.2666666666667,63.6666666666667,15.1333333333333,26.1333333333333,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","post_reopening",0,2,0.035775,"CHP_FLU_EXPRESS_MONTHLY",4.34838709677419,2.62703479762964
"2023-06","2023-06-01",2023,6,30,30,30,30,1,1,29.19,27.0866666666667,31.9166666666667,82.9,24.0362271907993,490.9,25.89,8,0,7,1,3,2,0,3,2,0,3,0,2,0,4,1,"HKO",126,26.6258064516129,24.8548387096774,29.2032258064516,0,0,0,0,0,1,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",27.6,38.8,7.26666666666667,12.3333333333333,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","post_reopening",0,1,0.0229,"CHP_FLU_EXPRESS_MONTHLY",4.83,1.12842581837984
"2023-07","2023-07-01",2023,7,31,31,31,31,1,1,30.1193548387097,27.9709677419355,33.0387096774194,78.0967741935484,23.8000964652922,175.2,25.758064516129,18,0,19,2,11,10,0,11,10,0,18,18,17,17,26,1,"HKO",127,29.19,27.0866666666667,31.9166666666667,1,1,1,0,1,1,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",25.7333333333333,38.4666666666667,7.4,13.2,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","post_reopening",0,1,0.07786,"CHP_FLU_EXPRESS_MONTHLY",5.06774193548387,1.06815084915902
"2023-08","2023-08-01",2023,8,31,31,31,31,1,1,29.6451612903226,27.7806451612903,32.3516129032258,79.5161290322581,23.6605445446738,140.7,25.6354838709677,15,0,10,1,6,5,0,6,5,0,13,6,7,5,17,1,"HKO",128,30.1193548387097,27.9709677419355,33.0387096774194,1,0,0,0,1,1,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",30,36.5333333333333,8.73333333333333,14.8,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","post_reopening",0,0,0.1052,"CHP_FLU_EXPRESS_MONTHLY",4.57096774193548,0.698493001481246
"2023-09","2023-09-01",2023,9,30,30,30,30,1,1,28.54,26.8533333333333,31.23,81.4333333333333,22.721576044026,1067.1,24.8866666666667,7,0,12,0,3,10,0,3,11,0,6,0,10,10,11,1,"HKO",129,29.6451612903226,27.7806451612903,32.3516129032258,0,0,0,0,1,1,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",27.4,48.3333333333333,8.93333333333333,14.2,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","post_reopening",0,0,0.132125,"CHP_FLU_EXPRESS_MONTHLY",4.37666666666667,1.5766835555947
"2023-10","2023-10-01",2023,10,31,31,31,31,1,1,26.4548387096774,24.8322580645161,29.0741935483871,75.9032258064516,18.9559826016454,546,21.7161290322581,3,0,3,0,2,2,0,2,11,0,0,0,3,1,5,1,"HKO",130,28.54,26.8533333333333,31.23,0,0,0,0,1,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",28.1333333333333,77.6,15.3333333333333,24.4,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","post_reopening",0,2,0.07794,"CHP_FLU_EXPRESS_MONTHLY",4.24193548387097,1.86437455279734
"2023-11","2023-11-01",2023,11,30,30,30,30,1,1,23.5066666666667,21.5833333333333,26.1233333333333,69.4,14.9786830484293,3.3,17.3266666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HKO",131,26.4548387096774,24.8322580645161,29.0741935483871,0,0,0,0,0,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",35.6,76.5333333333333,17.6,32.9333333333333,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","post_reopening",0,0,0.039225,"CHP_FLU_EXPRESS_MONTHLY",4.54,2.31843189177116
"2023-12","2023-12-01",2023,12,31,31,31,31,1,1,19.1548387096774,17.0838709677419,21.6129032258065,69.9677419354839,12.0453343141437,0.9,13.3806451612903,0,6,0,0,0,0,5,0,0,5,0,0,0,0,0,0,"HKO",132,23.5066666666667,21.5833333333333,26.1233333333333,0,0,0,0,0,0,29.3435483870968,29.6816666666667,29.7806451612903,16.1646774193548,"lag1 from Dec2012+study window; HW-month p90/p95/p975 + spell proxies; TV from daily extracts when available",43.4,55,20.9333333333333,34,"EPD_GENERAL_STATIONS","EPD_GENERAL_STATIONS","post_reopening",0,2,0.06924,"CHP_FLU_EXPRESS_MONTHLY",4.52903225806452,4.23066887616899
